"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"88","1","88","71","71","71","38239.0000","69.0000","1818.0000","558.3297","862.0000","60.0000","299.7532"
"89","1","89","71","71","71","38807.0000","69.0000","1819.0000","557.6361","856.0000","60.0000","307.4183"
"90","1","90","71","71","71","40117.0000","69.0000","1887.0000","601.6278","900.0000","60.0000","320.5121"
"91","1","91","71","71","71","37762.0000","69.0000","1898.0000","560.7816","872.0000","60.0000","302.6417"
"92","1","92","71","71","71","36971.0000","69.0000","1806.0000","558.2938","784.0000","59.0000","291.5304"
"93","1","93","71","71","71","37667.0000","69.0000","1888.0000","601.2886","902.0000","59.0000","306.6659"
"94","1","94","71","71","71","37499.0000","68.0000","1839.0000","539.6666","856.0000","58.0000","298.2851"
"95","1","95","71","71","71","36999.0000","69.0000","1909.0000","548.2627","826.0000","59.0000","293.0427"
"96","1","96","71","71","71","37653.0000","69.0000","1872.0000","585.1803","874.0000","60.0000","303.7433"
"97","1","97","71","71","71","38170.0000","69.0000","1830.0000","536.7215","834.0000","59.0000","300.0200"
"98","1","98","71","71","71","36985.0000","69.0000","1769.0000","554.3934","844.0000","57.0000","301.0282"
"99","1","99","71","71","71","39237.0000","69.0000","1834.0000","548.6037","870.0000","59.0000","307.7499"
"100","1","100","71","71","71","36988.0000","69.0000","1766.0000","544.5953","848.0000","59.0000","302.8300"
"101","1","101","71","71","71","36346.0000","68.0000","1836.0000","548.8534","882.0000","58.0000","296.1452"
"102","1","102","71","71","71","39012.0000","69.0000","1864.0000","542.0830","838.0000","59.0000","306.8615"
"103","1","103","71","71","71","39144.0000","69.0000","1882.0000","586.2423","830.0000","59.0000","314.2419"
"104","1","104","71","71","71","38772.0000","69.0000","1904.0000","554.7846","870.0000","59.0000","302.0761"
"105","1","105","71","71","71","35400.0000","69.0000","1884.0000","550.1582","838.0000","58.0000","289.7689"
"106","1","106","71","71","71","36201.0000","69.0000","1859.0000","566.3179","834.0000","59.0000","296.1284"
"107","1","107","71","71","71","38469.0000","69.0000","1871.0000","551.1189","868.0000","60.0000","303.4436"
