"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"121","1","121","27","27","27","1675.0000","18.0000","190.0000","61.1719","92.0000","12.0000","43.1393"
"122","1","122","27","27","27","1372.0000","17.0000","165.0000","54.2955","73.0000","12.0000","36.2077"
"123","1","123","27","27","27","1591.0000","16.0000","190.0000","55.6597","76.0000","12.0000","35.8329"
"124","1","124","27","27","27","1375.0000","17.0000","172.0000","55.6776","76.0000","11.0000","39.6611"
"125","1","125","27","27","27","1273.0000","15.0000","146.0000","51.1273","62.0000","10.0000","34.5254"
"126","1","126","27","27","27","1231.0000","16.0000","146.0000","51.0490","58.0000","11.0000","32.1714"
"127","1","127","27","27","27","1897.0000","17.0000","199.0000","61.8547","99.0000","12.0000","42.5441"
"128","1","128","27","27","27","799.0000","17.0000","127.0000","41.9285","54.0000","12.0000","28.7576"
"129","1","129","27","27","27","1300.0000","18.0000","163.0000","54.1295","70.0000","12.0000","34.6410"
"130","1","130","27","27","27","1171.0000","16.0000","147.0000","50.4183","58.0000","11.0000","34.2199"
"131","1","131","27","27","27","1336.0000","17.0000","163.0000","59.1270","73.0000","12.0000","39.0512"
"132","1","132","27","27","27","1708.0000","17.0000","173.0000","59.3970","85.0000","11.0000","42.6966"
"133","1","133","27","27","27","742.0000","15.0000","127.0000","41.8091","52.0000","12.0000","23.5584"
"134","1","134","27","27","27","1258.0000","15.0000","146.0000","48.4768","61.0000","11.0000","32.6037"
"135","1","135","27","27","27","1630.0000","17.0000","182.0000","56.7979","80.0000","12.0000","39.2810"
"136","1","136","27","27","27","1654.0000","16.0000","190.0000","56.5685","79.0000","12.0000","38.8844"
"137","1","137","27","27","27","1372.0000","17.0000","163.0000","54.7723","75.0000","12.0000","37.7757"
"138","1","138","27","27","27","895.0000","16.0000","127.0000","45.0555","57.0000","12.0000","30.2490"
"139","1","139","27","27","27","1279.0000","17.0000","147.0000","52.0577","64.0000","11.0000","38.1182"
"140","1","140","27","27","27","1306.0000","14.0000","152.0000","55.0091","60.0000","10.0000","35.1994"
"141","1","141","27","27","27","1267.0000","16.0000","163.0000","53.6656","65.0000","12.0000","34.6266"
"142","1","142","27","27","27","1885.0000","17.0000","199.0000","63.6239","94.0000","12.0000","41.9762"
