"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"219","1","219","27","27","27","835.0000","14.0000","102.0000","48.6210","42.0000","6.0000","33.2566"
"220","1","220","27","27","27","823.0000","14.0000","100.0000","47.4342","45.0000","6.0000","35.1852"
"221","1","221","27","27","27","709.0000","11.0000","74.0000","37.3095","30.0000","4.0000","25.7294"
"222","1","222","27","27","27","109.0000","9.0000","29.0000","26.8328","24.0000","5.0000","15.7480"
"223","1","223","27","27","27","640.0000","11.0000","100.0000","35.5809","30.0000","6.0000","20.6882"
"224","1","224","27","27","27","1183.0000","11.0000","127.0000","47.2440","45.0000","6.0000","31.5436"
"225","1","225","27","27","27","121.0000","10.0000","38.0000","30.8869","27.0000","6.0000","17.9722"
"226","1","226","27","27","27","100.0000","7.0000","29.0000","18.4932","18.0000","5.0000","11.1803"
"227","1","227","27","27","27","1258.0000","11.0000","127.0000","48.5798","50.0000","6.0000","33.7639"
"228","1","228","27","27","27","91.0000","7.0000","40.0000","21.2132","18.0000","6.0000","11.1803"
"229","1","229","27","27","27","838.0000","16.0000","100.0000","50.6754","48.0000","6.0000","36.8103"
"230","1","230","27","27","27","658.0000","12.0000","100.0000","38.9615","33.0000","6.0000","23.2164"
"231","1","231","27","27","27","859.0000","16.0000","100.0000","55.5878","51.0000","6.0000","40.0125"
"232","1","232","27","27","27","109.0000","9.0000","29.0000","37.2290","24.0000","4.0000","20.0250"
"233","1","233","27","27","27","1288.0000","14.0000","127.0000","51.8459","57.0000","6.0000","36.2353"
"234","1","234","27","27","27","1264.0000","13.0000","127.0000","49.8999","54.0000","6.0000","34.6266"
"235","1","235","27","27","27","865.0000","16.0000","100.0000","60.1997","57.0000","6.0000","44.3170"
"236","1","236","27","27","27","1306.0000","14.0000","127.0000","56.0357","60.0000","6.0000","39.3446"
"237","1","237","27","27","27","1318.0000","17.0000","127.0000","60.7454","63.0000","6.0000","41.9524"
"238","1","238","27","27","27","1312.0000","16.0000","127.0000","59.8999","63.0000","6.0000","41.2674"
"239","1","239","27","27","27","823.0000","13.0000","100.0000","43.8862","42.0000","6.0000","32.3419"
"240","1","240","27","27","27","1297.0000","14.0000","127.0000","53.2165","57.0000","6.0000","37.3363"
"241","1","241","27","27","27","685.0000","12.0000","100.0000","37.2290","33.0000","6.0000","23.4094"
"242","1","242","27","27","27","97.0000","8.0000","38.0000","18.1659","21.0000","6.0000","10.6301"
"243","1","243","27","27","27","1288.0000","13.0000","127.0000","51.5752","57.0000","6.0000","36.2077"
"244","1","244","27","27","27","193.0000","12.0000","55.0000","29.8998","33.0000","6.0000","18.5472"
"245","1","245","27","27","27","790.0000","15.0000","100.0000","43.0581","45.0000","6.0000","29.3769"
"246","1","246","27","27","27","841.0000","17.0000","100.0000","54.7175","51.0000","6.0000","38.6394"
"247","1","247","27","27","27","664.0000","12.0000","100.0000","36.8239","33.0000","6.0000","23.4094"
"248","1","248","27","27","27","97.0000","8.0000","38.0000","18.1659","21.0000","6.0000","10.6301"
"249","1","249","27","27","27","175.0000","8.0000","60.0000","31.5595","21.0000","6.0000","16.3095"
"250","1","250","27","27","27","178.0000","11.0000","57.0000","31.2730","30.0000","6.0000","18.1384"
"251","1","251","27","27","27","748.0000","13.0000","100.0000","39.0384","39.0000","6.0000","27.5318"
"252","1","252","27","27","27","1186.0000","11.0000","127.0000","46.9894","45.0000","6.0000","30.1828"
"253","1","253","27","27","27","766.0000","15.0000","74.0000","53.7215","42.0000","5.0000","36.8917"
"254","1","254","27","27","27","817.0000","15.0000","100.0000","46.8615","45.0000","6.0000","31.1609"
"255","1","255","27","27","27","814.0000","12.0000","103.0000","43.3359","36.0000","6.0000","26.9815"
"256","1","256","27","27","27","766.0000","12.0000","100.0000","38.6782","39.0000","6.0000","26.1534"
"257","1","257","27","27","27","1315.0000","17.0000","127.0000","63.9218","66.0000","6.0000","42.9069"
"258","1","258","27","27","27","718.0000","11.0000","74.0000","38.4448","30.0000","5.0000","26.8887"
"259","1","259","27","27","27","841.0000","17.0000","100.0000","54.7175","51.0000","6.0000","38.6394"
"260","1","260","27","27","27","844.0000","16.0000","102.0000","56.6569","48.0000","6.0000","37.3765"
"261","1","261","27","27","27","1186.0000","12.0000","127.0000","46.8615","45.0000","6.0000","30.1828"
"262","1","262","27","27","27","766.0000","13.0000","100.0000","39.0384","39.0000","6.0000","26.1916"
